id,cuisine,name,review_count,rate,recommended
0zxGc7hit7mFSk2o1PvIdQ,italian,Umberto's Clam House,394,2.5,0
PInk3_IFkANrG8zXQHGfxQ,italian,Broccolino,50,4.0,0
cOUYYcrOeManYPyuun_xVg,mexican,Jimbo Slims,27,5.0,0
BbMUXd69i0tlWS2aoppwaQ,mexican,El Camion,646,4.0,0
8IRT0TGqsc9Ng27f_TFhnQ,american,Spiegel,288,4.0,0
8xDbEfYXuPwi-94LLcb22A,chinese,Tomorrow,77,3.5,0
6ycMkuiDwmvJKYbSP-24Cg,american,Good Dish,2,5.0,0
pffG9Ciyks5Xik7opl2bEw,british,Phebe's,541,3.5,0
ZMFj1vCfQWdSAtwyjqRUlw,italian,Felidia,508,4.0,0
QrDNHQ3oOEc5s-zLzu5fVA,british,Wolf and Deer,252,4.0,0
OINi1A9bSUUN5vi7xgi3ZQ,japanese,Uchu,59,4.5,0
MlboKouxmGPxV2swgCh2AQ,italian,Nicola's Restaurant,77,3.0,0
1-7C5Kv8B8PiIbfL3_uHlw,japanese,Restaurant Riki,340,3.5,0
Dng_LID2JNnc6M6A1FB19Q,italian,Come Prima Ristorante,67,4.5,0
Jgaf3JmVaPokYB3ezbhjCQ,italian,Caravaggio,77,3.5,0
rHDfGuLVfI6WO4kyFIDwRw,chinese,Shun Lee West & Cafe,1,1.0,0
AT12PEBFRWFox6l2tr7w4w,american,Junior's Restaurant & Bakery - 49th St.,472,3.5,0
Xd_l7jtUAZZAAvK8-mI2Jw,mexican,The Smith,785,4.0,0
GnngU5X-RbmrWK1zM-_kxw,japanese,Teo,22,4.5,0
0GeWlp7_SBsKBKUa10QBIg,american,August,148,3.5,0
UXVDyIzmO5kmJnlv-HDXLg,american,Cafeteria,3150,3.5,0
h1_zWY2PVTZ5ul0RuiJ59g,italian,Motorino,186,3.5,0
abZ-mEvF6Tj4hfyIg0lKwQ,italian,Vite Vinosteria,531,4.5,0
_8Oq6MmhqLgzQDVYXWLxuA,mexican,Réunion,660,4.0,0
YHGGyH4hn_5UyV1rWgA5hg,american,Tommy Bahama Restaurant | Bar | Store - New York,542,4.0,0
l4fdf4e_xFvNnKqfdm3SLg,chinese,Jung's Dried Beef,12,4.5,0
CfhEaGySVsORQbem4_y1Wg,japanese,Minamoto Kitchoan,14,4.0,0
YQSb6X8_yE3R69L4ymvAGg,british,Lenox Coffee,283,4.0,0
oFG-NicHnXccAgs_dvZxXA,american,Sugar East,100,4.0,0
TcuWyuZAORVnQBPCMNbTgw,japanese,Beyond Sushi,583,4.5,0
aVU9U42HO0XWgvj5s_wYZQ,italian,Romeo's Italian Ristorante,40,3.5,0
sl3aaBmXIxt9PzRkTdqxUQ,japanese,Ooka Sushi Hibachi Lounge,310,4.0,0
AABqAsYdRI9gSyU1gStdxg,mexican,Gina Mexicana,131,3.0,0
mDajKjZjRN4tVGEJFOgF9w,chinese,Wok 88,247,3.5,0
EN9_LsFpY44Hkzcnu0jfIg,chinese,Dynasty Dim Sum,77,4.0,0
MRF4bNFPAyHe2rMS1yZobg,mexican,El Toro Mexican Grill,103,3.0,0
U-ACC8NvvtSSZDHaFUY5Bw,american,The Office,64,3.5,0
uDJw4dQiySoNCBoUalW1Ww,italian,Lincoln Ristorante,540,4.0,0
nrJtX2BcYW1e1zdokH_aGg,japanese,Mottsu,139,3.5,0
pPcvrJL27P4Q4oZaJ946QA,japanese,Osaka,73,2.0,0
tGsfb07uPQk6QloAB-XC2w,british,The Loeb Boathouse,1165,3.5,0
5J0lUZ3yyYM1QGohm-IvfA,chinese,Xing Wang,6,4.5,0
tyM20Xp41uWm5-q_htVQmA,british,Tea & Sympathy,830,3.5,0
L7_MTRZyYp_i-cnH2CU4zQ,american,Dudleys,618,4.0,0
lFw3pv2MQ588kSfWodSIAQ,chinese,A+ Express,19,3.0,0
FZ87YOmKSoa7rZ4Ahq8i8w,american,Cafe Deli-cious,47,2.5,0
z3JDfCqlwOTwhQrnPgYkDg,italian,Arte Cafe,50,4.0,0
_VWpp7qBwJTAEwc4U2QX8Q,chinese,Funny BBQ,170,3.0,0
OBx6NwNScuENCclIK8H5Ow,american,JG Melon,80,4.0,0
oipUZqYr7c2uGmGgirbncA,american,HEARTBEAT,25,3.0,0
hWfJ9ZA9A6y4hFC6AV7WGg,japanese,Kam Man Hibachi,10,3.5,0
HhXM_ZKngz5oY6Hhjo8MqA,british,Freddy's Bar,205,4.5,0
wqsHsMl_l-3R_L23Qf5d4A,japanese,Ramen Ramen,28,3.0,0
eWMuXtaBzf0H5u0Vf_zpjw,italian,Ciccio,265,4.0,0
pNYcGGAj4AYaExlmrEmfUw,british,Harry's,641,4.0,0
_Zq3mxKHO7uzKBzF6FE8sw,japanese,Shinobi Ramen,170,3.5,0
P2_kIvFNkGEqKQ8K34g2pA,japanese,Ramen Tatsuno-ya,1,5.0,0
t5bLApk2dbQPJiLuzfy5tg,mexican,Lucha Lucha,256,4.0,0
IdZ5DnGnAEXcmz2jZXGFiQ,japanese,Hiroshi Japanese Fusion,182,3.5,0
TjB0wn5MyHM5rDMBCSCnfw,chinese,Old Peking,36,4.0,0
JXTQTVH6ItQek5vmiDYYIA,japanese,Teriyaki One,7,3.5,0
zi_TJRxi0WzADbbI6Jcz3A,american,Koneko,249,4.5,0
kJExyhre8kocF5gI9y4IDA,american,Villanelle,67,4.5,0
6aVgixwks8EgirE1JtyDAQ,italian,John's of 12th Street,635,3.5,0
u4Nzg3PMLjp_hbPiaksjgw,british,American Airlines Flagship Lounge,24,4.0,0
2VDKr3954XX41KwEcbX7lg,american,Green Fig,119,3.5,0
6vEOMyq9Zb7QVqBecvgY_A,american,Maysville,532,4.0,0
v64bMLxutTS2MWIrywBczA,italian,Piccolo Cafe,498,3.5,0
0PtqrJCFkGZ8W9pEDR1fqA,american,Union League Club,27,4.0,0
AhqWTf8ObRg1ZcNRV_vzIQ,italian,15 Fox Place,101,4.5,0
kgjS01aE9hWmMWiN4Q816Q,japanese,Hachi Sushi,153,3.5,0
gABJfl51T0QXitBlXlVB4g,chinese,2026 China King,1,4.0,0
yA29ur97O7B6kYr1g5IoAw,thailand,Aroy Dee Thai Kitchen,348,3.5,0
0iqdoMOtNv6pq0lo5J4TBA,chinese,Te Min Quan,116,4.0,0
ZIfh0Vv86ktGZDdM3YME-w,mexican,Mexico Lindo Restaurant,238,3.5,0
7USePx0k_ENmwrw625X9kA,japanese,Dashi Noodle House,73,3.5,0
-bdxB20YveudeyL63chscg,british,Cull & Pistol Oyster Bar,576,4.0,0
ZfyfGGtr7usMlsQP1LdU2g,italian,Ornella Trattoria Italiana,833,4.0,0
bCCW3DOK5vDR6x4qb2YzFw,mexican,Calexico,383,3.5,0
VOAryQk18GIxwErygoranA,mexican,Charrito's,436,3.5,0
vAxm4dekBCfaRNoBYbx6OQ,japanese,Katsu-Hama,478,3.5,0
3idAtiEXe_XfTcPoZC_DcQ,american,Westville - East,1003,4.0,0
CAZDrA29lZ3uXE8igSbv2g,italian,La Vera Pizzeria & Restaurant,86,3.0,0
a2DgSBzPml-ewaEz_J4Ezg,british,A Salt & Battery,763,3.5,0
ybQV8joopvU1_gG2RwLRog,chinese,Wok City,76,3.0,0
zR92VSkXj1rt5KTJ15bkAw,american,Benjamin Prime,203,4.5,0
02zyTkuXvbGcbA9en_20Gw,chinese,Chatham Seafood Restaurant,191,3.5,0
VtJd1l64kqUUyWacwK0J2Q,italian,Veniero's,1900,4.0,0
suEoAFFWEj-RA3smDVqDbA,american,Morton's The Steakhouse,206,4.0,0
qOW2fskGqpUlWkbFqlzPbw,mexican,211 New Taco Grill,45,2.5,0
vFe8ekur1Jgq8muvWAi0LQ,mexican,New Santa Ana,16,3.5,0
vS5phUa-YCoPCvYGEkrGXg,chinese,Ko Sing Restaurant,3,3.5,0
mTWlEiCUEBlxBAkIikkB1A,italian,Carmine's Italian Restaurant - Upper West Side,1225,4.0,0
NFa2F3vQaZ0WPpcA1aI7AQ,chinese,The Foliage Chinese Restaurant,2,4.0,0
7rc7e_mw5DefMCSBsuZYhg,italian,Don Giovanni Ristorante,416,3.5,0
ZMn4E-flhwR7O1PfUXS0pw,japanese,Sushi Palace,29,4.0,0
gpt2U4ecZSCLmgVQPtkzbA,chinese,Cha Pa's Noodles And Grill,543,3.5,1
JKp2xxZGXivogDkV8mSSZg,american,Moonstruck Eatery,149,3.0,0
I6Wg1NFYAAVzM2OpsdqcXA,italian,Grand Vin,283,4.0,0
iEUXrUUqGfUhpgYYSr5Zig,italian,Da Nico Ristorante,660,3.5,0
rFhI8Gedy7XQksVD-ixOHw,american,Oppa,88,4.0,0
iSSXEqqivON7bAUGvzz7Iw,italian,Passatempo,32,4.5,0
hx1wXss808N4dDoGQRAC3w,mexican,Bueno East Mart,2,4.0,0
XoTaRa6uAkO2OBV0-rYv3w,italian,Numero 28 Pizzeria - Upper West Side,196,4.0,0
jhvlGPnHMZYJUMrc2XrSDg,mexican,Estrellita Poblana,230,4.0,0
74zaTegd7fnS6llTesn_Dg,italian,Fragole Ristorante,310,4.0,0
-Qn5nXGhxWHNePA0dYmPSg,mexican,Tacos Times Square,86,4.0,0
frjMUU8VpT6Ou0y7TWEgYw,japanese,Hana,2,4.0,0
W5j4EA1fDT3EKdXdKABG3Q,mexican,El Porron,315,4.0,0
DEHpH2nBPhEdrLQ6SlFKjg,mexican,Treadwell Park West,60,4.5,0
Gh69oBruvlEieK1FEFkvWg,italian,Queen Italian Restaurant,286,4.0,0
vpQuweZbx__MNXqVa9pt8Q,mexican,Chipotle Mexican Grill,163,3.5,0
Jw6nTaia5rdxefvg5tQ9uQ,mexican,El Maguey Mexican Restaurant,48,3.5,0
MZK5cpG1WWFV5a0663UUgA,italian,Little Slice of Italy,1,4.0,0
EegEULbC3qoMA-FaEjivtA,italian,Barbuto,877,4.0,0
od-5v2v1HdGisEDAXotqeg,japanese,Poke,442,4.0,0
hV26aNvpfq5g34SI6_gvJA,italian,Mama Rao Cucina Italiana,182,4.5,0
QYr9EO-2FmdpOVUjOyNjgg,thailand,Raenu Continental Thai Restaurant,77,4.0,0
EHUNrnIgnhwTnpOm3gEESg,mexican,Tacuba,605,3.5,0
z4ac0Zdj7wyXqBQRRbQKOQ,chinese,Canton Palace II,188,3.0,0
ieoPAi6nbdEkrwv4vGVSwg,italian,Via Trenta Osteria & Wine Bar,415,4.0,0
kJN998lZUKPbzYX3qSLc5Q,british,Channel 4 Restaurant,2,2.0,0
gJXNSJ9VXTuCFmp_Kl9TVQ,chinese,Shanghai,80,4.0,0
kwknIGiHza2sjdt-bwPGwQ,mexican,Blockheads,190,3.5,0
RVVXyZaUDWtPLxJRuP7wEw,thailand,Bangkok BAR NYC,59,2.5,0
TGP5gbAgml0IDRLGCpFnCw,american,PMF Pardon My French,859,4.0,0
SGaUkkKGpoEN5C2AB_Vv6w,thailand,Asomm Thai Cuisine,11,4.0,0
dhR4FMfoN0-MT5JOs7B-5g,chinese,Rice Noodle Cart,57,4.5,0
JrJRfpGicISz_Gt9LkPMvw,italian,Belli Osteria,220,4.0,0
6gzQLjzJk25ePm_JS7ZAug,british,Esme,300,4.5,0
xH7mEjh4Rn6KdHjXYNoOjw,chinese,Yaso Tangbao,685,3.5,1
WI_AYZSW8ds1GjFq3PQJRA,italian,Satis Bistro,622,4.0,0
y1192qiuwi3m0tqdt1Dh7g,american,Sugar Momma,42,4.5,0
4rAXH_bl_iJ1BwHp7I3rYg,mexican,Al Horno Lean Mexican Kitchen,229,3.5,0
rKeLuHDI3PQZsPSVCEMHtw,thailand,Wondee Siam,928,4.0,0
HLDKZXsi7TQ0P3rS2wd-UQ,thailand,SEAK,297,4.0,0
BPErPpKSNluwcjbKRgze3w,chinese,Xi'an Famous Foods,458,4.0,0
QJ1o9d1PVEE676rbzRUNjA,mexican,Tac N Roll,180,4.5,0
5EQOEAkH2Qh3Rv1TcnE7yA,italian,Fiaschetteria Pistoia,8,4.5,0
kExRD3nL8Z2TntRtW5ACiw,british,Thistle & Fish & Chips,64,4.0,0
X8Tg6XHKERw-vdWRU4oH3Q,mexican,Nuevo Mexico Bar & Restaurant,225,3.5,0
iaMuLypgQa8yaDWOOmlGVg,mexican,Zona Tribecca,14,3.5,0
pil3w2-2REoXBwEToYZ_tQ,japanese,Bar Moga,129,4.0,0
u5zbsITgkFbAlRq0j-XE-g,italian,Serafina Broadway,542,3.0,0
oSFL1AVZYouS4YrDjoLyLA,mexican,Baby Bo's Cantina,585,3.5,0
54SrQVVhGcvfuIkFabQ8KQ,british,P.J. Clarke's,860,3.5,0
gvul1x9MMawVzStJpfGoLA,italian,San Pietro Restaurant,62,3.5,0
-xeLK9VppWFh6AtP26Hxpg,mexican,Los Papi's,70,4.5,0
HqctC520WAFC5D-U8Ln--g,mexican,Springbone Kitchen,10,4.0,0
B87c3bE_u53yNYO1cmHSIw,chinese,Flor de Mayo,516,4.0,1
Cw8g99c6ybhsbrTCgI5S_Q,british,Proletariat,279,4.0,0
aQZxNF1j3T_pKCOpGD79cg,mexican,Casa del Taco,69,5.0,0
Zjs9BS1R-BB1L4P_TRF46g,mexican,La Avenida,76,4.5,0
0k678lCWQyReNi0lARlOmw,chinese,China Blue,602,4.0,1
5zO24ZKYVnca0jbY2gpIzw,japanese,Hudson Sushi,83,4.0,0
hUo4q9yZmZTyI-GECcP7ow,mexican,Taco Recipes,30,3.5,0
7bD22UAtH56ikWYslOSIQg,mexican,Calexico,554,4.0,0
rNldYbdOcJRGmLgD29ZELA,mexican,Don Panchito,44,4.0,0
5fUY5sq00VMPdb1SDJWBug,mexican,New Mexico Place,184,3.5,0
oLg2HxLYChgvMRTK5ZSdKQ,italian,Kurant,179,4.0,0
NLHHXy87krCnRGXkeLhmsw,chinese,Steamed Rice Rolls Cart,9,4.5,0
Z65cd3Z7JvwK8TnSVg-cfA,british,District Tap House,764,4.0,0
SHG9wQ5PfyXDgJDYkrPu7Q,italian,Vago Restaurant,146,4.0,0
0v2rI4CivY0nrQM3_W4VmA,japanese,Kondo,152,4.0,0
zj4vqgljRhxwWlvttgFRKQ,chinese,wagamama - nomad,703,3.5,1
ruBUmEgfRVu7M6i64XMQ9Q,japanese,Kouzan Japanese Restaurant,209,3.5,0
Zx44jCgDv1TwKMGzcXajIQ,thailand,Taste Good Malaysian Cuisine,640,4.0,0
4qNjla0etKdN6WCTphBVug,chinese,Thai Noodle House,31,4.0,0
XBWO26QblInZGftnSDD94A,american,Maman Tribeca,224,4.0,0
_IkMfWpOkQXRZtJAYJUJIw,japanese,Hama Japanese Cuisine,322,4.0,0
rEw0U5tN2gTwoFrd-Yfsog,british,Schnitzel Haus,263,4.0,0
34vaEo6IX8c4jr7WkY8ddw,thailand,Leng Thai,426,3.5,0
kLJfizeHMQqesp1K9mfUtg,italian,Via Quadronno,483,4.0,0
Uj3QA_FsDcGtn_kpsIxU1w,mexican,Taqueria & Deli Gloria's,41,4.0,0
YDzygPhlc5fSE552u6hEWw,american,Gourmet 53,94,4.0,0
loXvaVYhzOO3xTYzntlVBg,japanese,Yuri Sushi,71,4.0,0
WHX90qTIuHdWHWDY5g9COw,italian,Apulia,40,4.5,0
JlFbaMbMzsu7FA307mUIqg,thailand,JoJu,1492,4.5,0
01DAquyaFe54cYXT0SQYhA,italian,Giovanni Venti Cinque,66,3.5,0
zdX9mwhoknXXYL1GCstnow,chinese,Lucky Garden,10,4.0,0
rYvxje-p3e5sR4bJflz_pw,italian,Angelo's Pizza,440,3.5,0
qnpUhw8Ucgfy8SOM909V9g,american,The Famous Chicken Place,61,3.0,0
2Nwmd7-1d1rI6lb9QSSYYA,italian,Sola Pasta Bar,145,4.0,0
d-5S-QRAB-jqsKBU4tqbsw,italian,Alma Gourmet,7,4.0,0
bB5b8cj0yWNJvmmLiQeWGA,italian,Piccolo Trattoria,74,2.5,0
vLaPRzOr2ChuaMCPRveaAQ,japanese,Izumi Sushi,131,3.0,0
mZOsij0jxAUF3HM8rRMlFQ,japanese,Japonica,112,4.0,0
oAFaJmLbqnpgIqHP2YAywg,british,The Campbell,843,4.0,0
bO8x1Xvtyj4_gUxtX-sjrA,mexican,Taqueria Guadalupe,46,3.0,0
8MwqN3ZZCzYVKwzYgcCZdg,american,Local & Vine,74,4.5,0
5OfCQDtwqKiYAcsi-NABjQ,british,Chumley's,178,3.5,0
6AJwsgXr7YwsqneGVAdgzw,mexican,Las Catrinas Mexican Bar & Eatery,238,4.0,0
4xeG4hxOJfxhD3ayOcu1pQ,japanese,Hiro Sushi,129,4.5,0
e9nKK7tldpI2o_9eHZ2y6g,mexican,Masa y Agave,6,3.5,0
NMuZQuK6UU32VlSF6khh0w,british,Stout NYC,908,3.5,0
ssGhu4n3emZ9kEPVf371IQ,mexican,Cookshop,1963,4.0,0
o2QR6wrQgTsWAMrd1sTjOA,american,Dig Inn,223,4.0,0
BxnrBKdLwdaEXyq97uxgKg,mexican,Cascalote Latin Bistro,315,4.5,0
1mA-tdMTqDGqqJsOlB9HTg,american,Doyler's 37,10,4.0,0
xlr1KcIeILEZXSRy3OycDw,american,Clubhouse at Nordstrom,3,5.0,0
eMoB_q8WIjgTogKaeNHKBA,italian,Jack and Fanny's,38,4.0,0
FOmtg0myxeFxKfxylzqSBw,chinese,Chinese Food Cart,1,5.0,0
kAM_S06FQlhtSSyrzrJb6w,japanese,Jpan,278,4.0,0
qYqe-kArMUebiEvxUPUlVg,american,The Picnic Basket,401,4.0,0
66ndKMpJyowBx-GrvM4QvA,british,Trinity Pub,106,4.0,0
GEbvV8QRegWwF6JQHfsOyA,british,The Fitz,22,3.5,0
1oSScsLRONvHppf8i67yoQ,american,Cafe at Apollo,184,4.5,0
dQ_sWeM_1QqdNPsXuq8_Qw,american,CORE: Club,31,4.5,0
6tJB7AWwVzccgJdOMWUYkQ,japanese,Samurai Sushi,144,5.0,0
vA2VEhW6S1ioX6tXtQdO9A,thailand,Lemongrass Grill,406,3.5,0
P0OilvtjGnUQgf7hFzEgcg,american,Mad For Chicken Williamsburg,15,4.5,0
MH08_pIRKsUSwfkVYxUE7w,italian,VINATERÍA,381,4.0,0
iXiscwXT1CVu1lZZkYuOKA,chinese,Foody's Dumpling,61,4.0,0
ws2mNxUvDUxj509kTldSZQ,mexican,Maura's Rotisserie,3,5.0,0
FK5RnNOUxxIImPVcAHGM4w,chinese,Great Wall Chinese Restaurant,17,3.0,0
e03tT0hH6qU-_dR8pwFa0Q,chinese,Mr Wonton,52,3.0,0
fKJbugHFyvIWmSBqZcltYw,mexican,7 Brothers Deli,37,3.5,0
0yg9DS4RDceQ6HgH3Jx80Q,american,Sean's Bar & Kitchen,234,4.0,0
JYNBy2r3LVhJbLHE1bASfg,mexican,The Smith,1480,4.0,0
2F8_E_AU9CK0aiEOfBP1FA,mexican,Oficina Latina,362,3.0,0
RMR8-6UfsbPBmw8NmUAl1w,american,Madison Restaurant,331,3.5,0
6kCo3xb87Sc3Aa5ZSWzNnw,chinese,Kung Fu Kitchen,323,3.5,0
0DjXlV1cI5OG4SpOILl0HA,italian,Mangia,77,3.5,0
4eGCuMwKRCCrYHOobEsFpA,italian,Lusardi's,173,4.0,0
-7iUpGTNDdy4WjxLGYp-_g,italian,Trattoria Italienne,104,4.5,0
FLKABU82NNDnCvZSZD75Bg,japanese,Naruto Ramen,210,4.0,0
ba-MPbYnM6T30RNgPdUvtQ,chinese,Shanghai Red,6,4.0,0
y0HfYHoQJaguVCRuYVTIJg,american,Effy's Kitchen,49,4.0,0
y9y6V8va7yt_TUnoO68z0w,italian,Trattoria Napoli,6,4.5,0
L9GlASdPU4rZEc3FWCsE8Q,american,Wogies Bar & Grill,310,4.0,0
-xck-yYOqrSl8rGKCVsdGw,chinese,Tung Woo Co,126,4.0,0
xBx9GgsH2Npbcp7foPobQA,mexican,Castro's Restaurant,261,3.5,0
5lVBDTuBCV5kF1t9Yb1NTA,japanese,Cafe 49,11,3.5,0
jMdziYLNYGDCegkFQ4lTQA,italian,Serafina Tribeca,93,3.5,0
JyXn_GCGM2DsNYIzgzQrDw,italian,Da Gennaro,782,4.0,0
7Gr0D5lPKalbHKy7oG7rKA,british,Epstein’s Bar,302,4.0,0
ejmJTjHzdMxoq3t7pnnjrg,japanese,Naoki Takahashi,114,4.0,0
AHVlPpOkiEl9maijGhar-Q,italian,The Meatball Shop,844,4.0,0
CEOm_NF7EeDZR4ozRZvCSg,american,Bedford Falls,81,4.0,0
yGpPYyu3s8iVNuO0ktqsDw,american,Birdland Jazz Club,313,4.0,0
skhPdP1hEmyZzaJMpP_wIQ,japanese,ichiba kitchen,3,5.0,0
7ZQSMqWzvXMSetXnii2fBg,chinese,Excellent Dumpling House,494,4.0,0
XVbFdJaSEECQdU0nDyUOug,british,Harefield Road,443,4.0,0
5QszELqJFqeFgpeujfknlQ,american,Filicori Zecchini,177,4.0,0
M-odQWSEfsR2mVEw7nKG-g,chinese,Nyonya,1937,4.0,1
VoEB81AQajTsatt56aiTLA,mexican,Dos Toros Taqueria,72,3.5,0
BSv3awhABROYjjwlQaQ-Qw,american,Tiny's & The Bar Upstairs,528,4.0,0
SKsiJGR-Xf1yD2RJ6P1A_A,thailand,Mint's Thai Kitchen,214,3.5,0
_OzfOh1aJM4PFCG-qpVknQ,british,Omonia Cafe - Astoria,613,3.0,0
-pab00ajP_NS1KGfILveYA,japanese,Marumi,392,4.0,0
MLJsyE42tx4R3wKp2eqnRQ,mexican,Blue Moon Mexican Café,396,3.5,0
VLGmFHE4s0Sfu0piMVQa1Q,italian,Hold Fast Kitchen and Spirits,148,5.0,0
74FFOreAgPphSwSZlfZzgw,british,Jones Wood Foundry,582,4.0,0
y6p3LN0RdBYuDy7EZ_2S_A,mexican,Summers SoHo,59,4.0,0
GfC7pvsvhZX4-QAeZ3z_Vg,japanese,Kuruma Zushi,222,4.0,0
gWaK8OEXawE43-Di0ykTNQ,chinese,Canton Lounge,138,3.0,0
V-rY0hlPjAghV14jOlVUiQ,chinese,Nikko,335,3.5,0
V-FCEicobl5Su-R7EVJQNA,italian,La Lanterna Di Vittorio,1392,4.0,0
v1M1HIQBVwYatEF_iOmedw,italian,ViceVersa,236,4.0,0
T_d-JdVD-DVl4DzWqQk9DQ,american,View of the World Terrace Club,131,4.0,0
w5RnZpul9wYcPCBDneCuYA,thailand,Potjanee Thai Restaurant,288,3.5,0
QNLLWD_wbj8qt7MAsPxxLQ,thailand,Eat's Khao Man Gai,46,4.0,0
yZJbealagfujEkgesAl2hA,italian,Lupa,1445,4.0,0
C3E8CVVwzKtOv_sRR1WuRQ,italian,Salumeria Rosi,445,4.0,0
CqQ2Og9kf-LhlUWtODalCQ,american,Blue Ribbon Sushi Bar & Grill - New York,715,4.0,0
hDgpiXE5_d4Is1sJ5kUBQg,american,Wine:30,722,4.0,0
889z8wsV9R1X2CAp63wrsw,italian,Casa Apicii,131,4.0,0
yIWKtjt9v0m7i8mKBQlsug,mexican,Casa de Julia,3,5.0,0
Ck09FempamAKGSPsV_bX-A,mexican,Xixa,534,4.5,0
yy8jf3cnbXG4KOLGNJVfig,american,Burger & Barrel,800,3.5,0
ANdBGjVCBxMA01QQOzNu6Q,american,O'hanlon's,96,4.0,0
Tias1_QRB5L-gzoSNNhOMA,italian,Petrarca Cucina E Vino,148,3.5,0
Rc1lxc5lSKJYd162JHNMfQ,mexican,Bea,2209,4.0,0
QP77bL34-vftZFZZC2N7sQ,mexican,Ghost Donkey,108,3.5,0
gcbznFthZ-elsQrYYXrcXQ,chinese,Shun Wei,23,2.5,0
4LVINhq3y4hCrxtShrNkYQ,japanese,Momo Ramen,231,4.0,0
ihzI-4yGesoQuAoIocao8g,mexican,Tacuba Hell's Kitchen,555,4.0,0
BHpAlynD9dIGIaQDRqHCTA,british,Sunny's Bar,146,4.5,0
D6ZEcG1FCZ18nekMWrhgMg,japanese,Wokuni,131,4.0,0
ECw0vk1IykU3QIX1okSXdA,italian,Saluggi's East,69,4.0,0
3Gz07E5YJjDTJPSuzsAStQ,american,Ocean Prime,465,4.5,0
DNe4uZuvsoEdvRXhyC6dew,mexican,La Fiesta,87,4.0,0
D4tGzWIAM7Z3HNoNxPS2Gw,mexican,El Burrito Nacho,49,4.0,0
G4K-mNlM0oLKo8N--Ne2AA,chinese,Sampan Chinese Restaurant,69,3.5,0
vXYFa2qzppkGiOiVPrLwDQ,italian,Don Peppe,524,4.0,0
PntYFpmgQjAuccjszMFbBw,italian,Bettola,176,3.0,0
D0LsGudLqLabXbhEPMkw6A,italian,Aumm Aumm Pizzeria & Wine Bar,299,4.5,0
M4pCWzdBCkp2g_d834a7Hw,italian,Sauce,771,4.0,0
dv4mMmbCAb7FtUj1Md-K6Q,american,East Village Social,116,4.0,0
h8J10FpJGaU_4OvP2MgoKQ,mexican,Oso,238,4.0,0
vSPKmk499CglpfJFuFvbvg,chinese,Food Station,27,3.5,0
WJS06XxRdc6DD1s4LWE9HA,thailand,Fish Cheeks,336,4.0,0
qQIF8nQE1eliKObIlFvBaQ,mexican,Otto's Tacos,317,4.0,0
5SOM3bh1R5K3RZ9E20TxUg,mexican,Alma Restaurant,457,3.5,0
LJntAPKObO0OfydYm3_bzQ,chinese,Kings Co Imperial,28,4.0,0
owYYuyLvlsdjLz68c3SSfg,american,Taboonette,776,4.5,0
FEbSTdr3pWGW9vSVFyaprA,american,There,25,4.5,0
feY7PgoRjCp2qReaIitRkQ,thailand,Boran,103,4.5,0
6xPlSpyxE3PLJVeRvt2BwQ,japanese,Yaya Tea Garden,450,4.0,0
AMXOlur-z5DXBeyri9b-Hg,british,Black Horse Pub,175,4.0,0
EMRVTED2AjIZnyGr9UsCKA,british,The Sports Bar,1,2.0,0
4LoroCI3VtQ17dyQa75-Rg,american,The Warren,198,4.0,0
0UIUQWmwf_yxyygLXPQ0Hw,italian,Mimmo Cucina Italiana,60,4.0,0
PBvQjFOcMBn76pb8okbHOg,chinese,Chino's Rotisserie Chicken,56,4.5,0
frWu5KfSULdCHd0GmA-ytw,mexican,La Palapa,660,3.5,0
1THlGdn06KHrP5meWQ_1zg,chinese,New Arping Restaurant,1,5.0,0
boJPw2UISD67hm3Ro0kong,american,Bobby Van's Steakhouse,114,3.5,0
WDCA17TmVOAMWgMLHc2E6Q,mexican,Bo's Kitchen & Bar Room,326,4.0,0
k8GFfCXO2FIIJIo0ICYSRA,chinese,Bao Bao Cafe,106,4.0,0
hXIMuwoGoSKnvHdiMDkMnw,italian,Obicà Mozzarella Bar Pizza e Cucina,107,3.0,0
13jzN6n45XtcbYA46nWThg,mexican,The Bar Downstairs and Kitchen,349,4.0,0
fVPF1SCGg37D8gRw1UQIuQ,chinese,King Dragon,9,2.5,0
A8qXfx_LBI6fnOhxDmvIOA,mexican,Sabor A Mexico,133,3.5,0
2lJwfmyRKO8zFz5Xuiw11w,chinese,The Cottage,311,3.0,0
00mykkev3tKCjTsKV60yOA,japanese,Sushi of Gari 46,647,4.0,0
h5WkewI6U7NjLB_n6WgdvQ,mexican,HandCraft Kitchen & Cocktails,327,4.0,0
dh5r9-SbN8xJ76XvnayWLQ,italian,Giano Restaurant,538,4.0,0
fFkqEyupjc5x2iJQIPcpLw,mexican,Ruffian,186,4.5,0
8ig0yf0003DAp4YOGTlbVg,chinese,Spicy Village,580,4.0,1
IQ91FltwJmIPhS6fKKf2pw,chinese,China 1 Kitchen,55,2.5,0
iQo5aJwTL_ZrXCdPFKq-RA,italian,Isle of Capri,204,4.0,0
GZvelhGenbfJxc4_SG_RJw,italian,Cielo at the Mayfair,394,4.0,0
m2Zsy2UAkcDf0cRzk2Yoqw,thailand,Madame Vo,640,4.0,0
s_N9uqqUqjgL7O-bHKZ80w,chinese,China Express,16,4.0,0
H_TGP2AgX3IUmzq8Aml79Q,italian,L' Angolo Tribeca,78,4.0,0
