id,cuisine,name,review_count,rate,score,best_answer
C8Ctyq7pXOPESK8cz_X2CA,italian,Pomodoro Rosso,281,3.5,0.16758979856967926,1.0
M2xu0_w-UrHK3-tGjW3TWw,thailand,Thailand Cafe,319,3.5,0.12114331871271133,1.0
_N92SH1Zi-Hbxn_bNHFz0Q,italian,Noodle Pudding,541,4.0,0.7703234553337097,1.0
qGpDDZKwlkuJNL-OurWivw,mexican,Fusion HK Bar and Grill,73,4.0,0.3009168803691864,1.0
Kh0-HmlgmVUkRxR55_Vn1g,italian,Patsy's Pizzeria,761,4.0,0.9126728773117065,1.0
dAK5-ftIdu4IK7MRUFizuA,japanese,Tenzan,274,3.5,0.14534692466259003,1.0
34LM8_lP8iwizHBu6YgaQQ,mexican,El Jeffe,179,4.5,0.8002904653549194,1.0
QbDy2I6ENbHP-B89tH0sUQ,mexican,El Cafetal Mexican Restaurant,78,3.5,0.05510804429650307,0.0
M7FR0flXH4yUq5Gh7-7Vog,american,Fedora,344,4.0,0.5975525975227356,1.0
wys1HhKwy80LSIRqG_prEg,thailand,Spice,196,3.0,0.018473051488399506,0.0
78TCGIG1eHMYdyvMpFdDbQ,italian,Follia NYC,131,4.0,0.2868843376636505,1.0
OHnzI28Pd89TUhSs7tCDrQ,british,Madame X,296,3.5,0.16220228374004364,1.0
tXtEDmMmEd60A9DQOqvY4A,british,Gold Star Beer Counter,66,4.5,0.6871242523193359,1.0
SsPZif4CIL85s318kxL7vA,american,Ashland,6,4.5,0.6092145442962646,1.0
nXQIcabks1RT92BWyRHjDQ,chinese,Panda King,2,4.5,0.615479052066803,1.0
iU9ccAdtNNRgV-jMKj13mw,japanese,Aaron Sushi,40,4.0,0.2351818084716797,1.0
brMIenh-sAXr1zq6zpBKLA,thailand,Sawasde Thai Cooking,127,4.0,0.28963789343833923,1.0
m4MPLIv-WsGdcB7GReE06Q,italian,Quattro Gatti Restaurant,79,4.0,0.30592429637908936,1.0
KIPrTLyJb0mHpsxuaCByZg,chinese,Corner 28 - The Roast,57,3.5,0.0477876178920269,0.0
5pRxCYQppSq0czjFDN9X3Q,italian,Campagnola Restaurant,225,4.0,0.43809980154037476,1.0
KxOAVoyJ55G-gEQqhnBpAQ,japanese,Daigo Handroll Bar,43,4.5,0.6284272074699402,1.0
bZQryeTD6hIsT6lSUxzSSw,thailand,Hanoi House,405,4.0,0.6454407572746277,1.0
eyjeP9CJZ_gYgeJFP_vtpQ,japanese,Karasu,79,4.0,0.23962412774562836,1.0
XmycF9-fpEPlgMe8_qgJrQ,chinese,Lucky Eight,192,4.0,0.3238644003868103,1.0
iOpyiK0AdF0egQsWYQukig,thailand,5 Grains Rice,48,3.5,0.06490741670131683,0.0
k1QNBqb5FEt5xcwnukp2TA,british,Broome Street Bar,234,3.5,0.110211081802845,1.0
BPErPpKSNluwcjbKRgze3w,chinese,Xi'an Famous Foods,458,4.0,0.5812019109725952,1.0
uCJD5XBqGl7DWRdR5J8y0A,japanese,Kuro-Obi at Canal Street Market,35,3.5,0.05070605129003525,0.0
a4WZUTKn90dOkeY38JHNjQ,italian,Aurora,549,4.0,0.771179735660553,1.0
x7hsZRd_MyrUgAW91FM9qA,american,Benson's NYC,339,4.5,0.9064647555351257,1.0
P_UREWCQxEYVbBa-KW_Wew,japanese,EN Japanese Brasserie,1210,4.0,0.9771042466163635,1.0
WbkM29ZUAJtsatHEPBZtAQ,italian,Laboratorio,85,4.0,0.3797247111797333,1.0
K2fPgVQF2Ao04sdc5ajN8w,british,duckduck,221,4.0,0.5068004727363586,1.0
dz88dkY9JaoXe2sF8MSjVQ,japanese,Benihana,1087,3.0,0.320453405380249,1.0
I88yY961UgIdKKJ1wKZI7A,mexican,Pupuseria La Fonda de Mama Lupe,1,5.0,0.9182754755020142,1.0
byye4kc-xGk8qCxR0ZuUdA,italian,Il Posto,54,4.0,0.2226385623216629,1.0
8p1HTzXEcC3TCbLz59xMng,mexican,La Diagonal,157,4.0,0.37649035453796387,1.0
wo7-TKh4B37RTBjPNtkp7w,chinese,Chengdu1,64,3.5,0.067216657102108,1.0
-jYxfK6Q1k84uUCag83Fqg,thailand,Num Pang Kitchen,1393,4.0,0.9899331331253052,1.0
-neJTu9rpYM8-wjwA9WoIA,italian,Lex Restaurant,83,3.5,0.0618133544921875,0.0
IoAUbSudW1Mds5_XY_01Rg,chinese,Mission Chinese Food,34,3.5,0.05654432252049446,0.0
UrJkrJ5HsVGyLE2dogiUCA,italian,Ambrosio Italian Restaurant & Banquet Hall,36,5.0,0.9492223262786865,1.0
SXWnyFNLCehVlJPRxk7gAg,mexican,Anejo Tribeca,301,4.0,0.55887770652771,1.0
0dDCDQz7DrKkSvu9h2hcQw,chinese,Chow House,225,4.5,0.7963481545448303,1.0
ujozQCThEuSfEXi5_6ZTPQ,japanese,Ramen Setagaya,220,4.0,0.4569315016269684,1.0
xWLSJOiN1mMRHmBmHyjAfw,mexican,Mad Dog & Beans Mexican Cantina,298,3.5,0.19819720089435577,1.0
Zx44jCgDv1TwKMGzcXajIQ,chinese,Taste Good Malaysian Cuisine,643,4.0,0.8355286121368408,1.0
FWjl6BrMie6H78OSWJG5Pg,american,Bareburger,311,4.0,0.5515992045402527,1.0
tHW3EwGwai1AiWQ6ZD-wjg,american,Industry Kitchen,462,3.5,0.23502078652381897,1.0
sNVVV7fha8vjnLY3BlmH2Q,mexican,Delicias Puebla,1,5.0,0.9411670565605164,1.0
b3fuuJzb0uQDtVD3Zxe2Qg,japanese,Sushi Ryusei,62,4.5,0.6063074469566345,1.0
xDOwMgEWuoC19_IEQR-YmA,chinese,Fo Ying Chinese Take Out,28,3.0,0.008639087900519371,0.0
nAFhhGRLt5Ty9MJY50RsaQ,japanese,Asian Fusion Grills & Sushi,161,4.0,0.2798488736152649,1.0
tS4aiWBYgzlqKX898jr3_w,chinese,Shun Wang Restaurant,143,3.5,0.056669656187295914,0.0
w4cFJhUpjGXqqWBd3BbY4w,british,Freemans,1970,4.0,0.9993732571601868,1.0
siAb_uf13RIYW52O-auTpQ,thailand,Born Thai,306,3.5,0.12994366884231567,1.0
C83_0TlJdnKSKwkaH62DKA,japanese,Japan Express,8,4.5,0.6335028409957886,1.0
KNo4WyHcQ8Kwd4zXy_mhfA,mexican,El Cantante,1,4.0,0.23573769629001617,1.0
tK_GcVOTG1_MjsepLMB6dg,american,Maloney & Porcelli,432,4.0,0.6863610148429871,1.0
eQzQo6XWLHstH5A2IpwXPQ,thailand,National,389,3.5,0.1934087872505188,1.0
_Ki5XZTB8mL9RDYGj7KP0w,thailand,22 Thai Cuisine,159,2.5,0.0021022544242441654,0.0
5u4T6-Z-KhHrRZ9g54pugQ,chinese,Carol's Bun,25,4.0,0.20342892408370972,1.0
U2x299aFPwXRYXlMxyO4tw,chinese,New Golden Dragon Restaurant,26,4.0,0.1967359185218811,1.0
wq43ljNSuSMG81qKHE7YpQ,italian,Sant Ambroeus West Village,229,3.5,0.10529298335313797,1.0
5tWpAFpF618KJxBhHJzF7g,chinese,E Noodle 粥麵館 - Chinatown,57,4.0,0.24244391918182373,1.0
flHcoaHEWxACgc-Vk9MsOQ,japanese,Jukai,149,4.0,0.35159605741500854,1.0
5fRh0bh2HDGYb7Lsms36vQ,chinese,China Moon Restaurant,20,4.0,0.19477522373199463,1.0
ECKMWJwm_sihRQIP1ydeOA,chinese,New Golden Chopstick Chinese Restaurant,35,3.0,0.006884498056024313,0.0
hhqUkocxtcnILE4hKFCoPg,italian,Tutto il Giorno,78,3.5,0.08187226206064224,1.0
wOq-Jt26jnFf_rhF4r5D6w,mexican,Scampi,154,4.0,0.34018415212631226,1.0
UB5emSFilql0J10Jx4AHXA,japanese,Watawa Sushi,842,4.0,0.883202314376831,1.0
rppJSuzF_AMIx0tIe5kadA,thailand,by CHLOE. Williamsburg,188,4.0,0.429575651884079,1.0
59c0qGZzduYOGopDx4KXuQ,american,Till & Sprocket,166,4.0,0.4049373269081116,1.0
wjIyCBEpCG_HRp8veiI0YQ,japanese,Ootoya Times Square,810,4.0,0.9106673002243042,1.0
yA6X0jOWMJW0FRewgyUy9Q,italian,Gina La Fornarina,85,3.5,0.07647231221199036,1.0
EYjn8wQKq38xpesxSIG1kg,british,Left Hand Path,44,4.5,0.6522703766822815,1.0
ubeG-hyIV8qoSSAk_pAZ2A,chinese,No Pork Halal Kitchen,109,4.0,0.31513115763664246,1.0
gjZpcE-X4zQOEqWQPelLgg,italian,Max Restaurant,409,3.5,0.21013088524341583,1.0
CygcAgexrpJGY8iWp7QqnA,italian,Antonucci Cafe,126,4.0,0.3105718493461609,1.0
4zuvAX0g_h_vBgE34oALhg,chinese,Red Hot Hot Pot,59,4.0,0.28745049238204956,1.0
wpJGWi1LQsCd7Leq3Y4RqQ,chinese,Chef Tan Newport 蜀湘门第,79,3.5,0.05414073169231415,0.0
l5F-oBspaxC7hqpMObcSkg,mexican,Sun Azteca,5,4.0,0.24307839572429657,1.0
FzK3krlvA4fBHsuagggaIw,american,Hi-Life,295,3.5,0.1260727345943451,1.0
zyU01gN5mTEWsmd5FGzqDg,italian,Valbella,218,4.0,0.4022965133190155,1.0
eS9mTLlWwu_Ap2ROMQWPxg,japanese,Chuko,1029,4.0,0.944277822971344,1.0
SNNDz7nTCL1lf9yEY5DaBA,mexican,Margarita Bar NYC,19,3.5,0.046471044421195984,0.0
j8_-krHoD9jGcQ2HKEdpQA,japanese,Ichigo Sushi Restaurant,77,4.0,0.30475449562072754,1.0
3o0W7asUgP7EEKn8iFWFyA,italian,Casa Nonna,488,4.0,0.6827166676521301,1.0
4LVINhq3y4hCrxtShrNkYQ,japanese,Momo Ramen,233,4.0,0.4501100778579712,1.0
vC5XPdWzKa-c8iUQlUwEUQ,mexican,Orale Mexican Kitchen,64,4.0,0.26811328530311584,1.0
_OsMY0QFYjEbYHEEpFP2Tg,chinese,Yu Garden Dumpling House,140,4.0,0.3410634398460388,1.0
PWFK0nvJ23Xkk_B4C5Q4Aw,mexican,Factory Tamal,71,4.5,0.719376266002655,1.0
741IMLpXPq755tDaEYXAtA,chinese,Joe's Steam Rice Roll,392,4.5,0.9104243516921997,1.0
5K0b-fEk96xUJCV_5ytNog,american,Contra,291,4.0,0.5505122542381287,1.0
Hv5v8y3fvu6PjPiFf4jPVQ,american,Trading Post,375,4.0,0.6053842306137085,1.0
foAYWheDCF9wUyKPuOGYow,mexican,Mole,342,3.0,0.02949998714029789,0.0
Drb6I9masZDvxQUVcqE2ww,mexican,Ho' Brah a taco joint,748,4.0,0.8717429637908936,1.0
GAvyDral555vltKrupUcjw,italian,Osteria Laguna,305,3.5,0.13291938602924347,1.0
4yOiQMheUbc0spj0_viKiA,japanese,Han Sushi,97,3.5,0.06791456043720245,1.0
bRlJGSu-krMNI_I1IAhwVA,british,The Heights Bar and Grill,70,3.5,0.056263428181409836,0.0
entLjafiBAYOvbJYHRvyrw,chinese,Yang Garden Chinese Restaurant,18,3.5,0.04219925403594971,0.0
MdDj13LgIs0WdbIdiyqB7Q,chinese,Pinch Chinese,266,4.0,0.37941184639930725,1.0
bppjJw5J8Ht6WgGp1bzPtQ,italian,Porto Leggero,178,4.0,0.345210462808609,1.0
ZIsaP3HcSiTEZ3SiemTqyQ,american,Sticky's Finger Joint,528,3.5,0.3340443968772888,1.0
MeQU-nGaQvX12VXYOyzavQ,italian,Gruppo,237,4.5,0.8493828773498535,1.0
77zkzHD6Kavy1vT-sPXxJA,chinese,Hang Shing Kitchen,25,4.0,0.219196617603302,1.0
zdgJUdnxkRmmtb4qIk0ZHg,japanese,Sushi Zo Hanare - Midtown,13,5.0,0.9029334187507629,1.0
PnGSE8JGbMZKtdHi9go7Kg,mexican,The Milling Room,396,4.0,0.6767058372497559,1.0
27ASh8-hTL5jp5d_WQGHxw,japanese,Ten Japanese Cuisine,229,4.0,0.38094088435173035,1.0
0XuJtcq9nMdAWyhJ_fZC-w,mexican,Virgin Mary Tacos,4,5.0,0.9388850331306458,1.0
pjbMNd88LRNxvrwaO8kEhQ,chinese,New Apollo II,40,3.5,0.051105301827192307,0.0
Y6FMtiM2Q3CwcuxI0E4USQ,mexican,Blue Agave,204,4.0,0.4893004596233368,1.0
FizBsTIAJwNrImIG1mPDcg,american,Barn Joo,1423,4.0,0.9936489462852478,1.0
yIWKtjt9v0m7i8mKBQlsug,mexican,Casa de Julia,3,5.0,0.9097480177879333,1.0
JbpjgLAk4DaP0zvY7dP9Hw,british,Elysian Cafe,496,3.5,0.28294748067855835,1.0
hpRrYBbKUqv8ewFKDjbjoA,italian,Gersi,203,4.5,0.8596250414848328,1.0
RThvexVhZQ8KA6JAr0UkCQ,mexican,Casa Adela,424,4.0,0.7212308049201965,1.0
Ad3dUoLatOdNtB4LxfmmWg,japanese,Yakitori Taisho,1535,3.5,0.9493445754051208,1.0
v8_MaF5d2u5qZ6evINBsig,american,Coarse NY,183,4.5,0.8258691430091858,1.0
SMImQM_JfZkIZwflTgOAoQ,chinese,Yi Ji Shi Mo Noodle Corp,7,4.5,0.6384866833686829,1.0
39g9pylx-xeIHihTe76HbA,italian,Fermento,26,5.0,0.9262601137161255,1.0
cDbqCTmv0_hdREUMI7KReA,italian,Tosca Cafe,459,3.0,0.07150225341320038,1.0
eTR6nfHvQzvKX7Dcd6JrfA,mexican,District Social,563,4.0,0.7398973107337952,1.0
xYDays-olVw50rdusxW5Rw,japanese,Wanpaku,54,4.0,0.20516866445541382,1.0
3glTTm7uDvRPAglP7CzaRQ,thailand,Selamat Pagi,247,4.0,0.44943955540657043,1.0
nBm-zxAWg_oA8JNtHxPvcw,chinese,Di Di Dumpling,163,3.5,0.09067791700363159,1.0
Ly-0vKFgGSn9PsHsPEk5gw,mexican,Tio Pepe,403,3.5,0.22644901275634766,1.0
pMUsX9vXcHcS9KTRbFewbw,mexican,Picante Picante,145,4.0,0.3110664188861847,1.0
sppl_-Hw-UMX5tlTd_0poA,italian,Serafina Meatpacking,264,3.0,0.0236373171210289,0.0
FrYsIO_pXB6csWkvy-nfbQ,mexican,Made In Mexico Harlem,82,3.5,0.09135597199201584,1.0
a4yyl1rPu2id2M33_ftKXw,mexican,Aguilas de Mexico Restaurant,153,4.0,0.45575419068336487,1.0
uA7bTC5HhRpOmLjYz0jAxg,chinese,TDK Kitchen,88,4.0,0.3262024521827698,1.0
GCAQmtRdNhqVit5KGJ46Qg,british,Estela,462,4.0,0.6407873630523682,1.0
dkAj-3gmkvdA4XkJmw6hCw,american,Juanchi's Burger,285,4.5,0.8309209942817688,1.0
USbP_ZBNSP0h_gja_xob5w,mexican,Holy Mole Tamale!,7,4.5,0.7263346314430237,1.0
8-boHR8m_gWYHF4XXasYbA,mexican,Tacos Mi Mexico,9,5.0,0.9310376048088074,1.0
Eyn7hQENF8R9DrBwBHO6lQ,thailand,Pata Cafe,46,4.5,0.640926718711853,1.0
IYlO-XRwjZlUl0yoKY87cA,japanese,Cagen Japan Restaurant,179,4.0,0.292300283908844,1.0
nsAU6F2vmdnphmfIa_RuWg,british,Mable's Smokehouse & Banquet Hall,762,4.0,0.880441427230835,1.0
XO6IbZn2oxonPrfcXHK4HA,mexican,Casa Mexicana,181,4.0,0.3838018774986267,1.0
U02ibutbgrC3uQzEq4w2ww,mexican,Guadalajara De Dia 2,74,4.0,0.31921401619911194,1.0
DI_FoHY84hfzTWwlzF76aw,italian,Benito One,642,4.0,0.8585984110832214,1.0
DM0Xv203Eza58x6Fvie75A,italian,Mamma Lucia's Restaurant,48,4.0,0.2634132206439972,1.0
kS04TICXd1-0iZ4rgEWmvQ,italian,Gabriel's Bar & Restaurant,152,4.0,0.4080876111984253,1.0
RoPrfBqmRTqw_cBqcWAfYA,chinese,Dim Sum Bar,165,4.0,0.2917225956916809,1.0
DPDznXYX5DBLBASKfxQ-DQ,japanese,Totto Ramen Hell's Kitchen,982,4.0,0.9208117723464966,1.0
wXYSjd-tYEEFErI6RIDEYw,italian,Annabelle's Pastaria,70,4.0,0.27809938788414,1.0
60sLpAHHl-IvANGTRzfCow,mexican,Tacos Grand Central,17,4.0,0.32120397686958313,1.0
lTa_the-LGQxdwKhwfwVyw,italian,La Nonna,236,3.5,0.09886116534471512,1.0
BtBApV_SvFKmstbjqs4uig,mexican,Los Potrillos,13,4.0,0.2619713544845581,1.0
hyd08lsVkYzCfbbCuzla5Q,chinese,Golden House,5,4.0,0.17193478345870972,1.0
jRTYVF2SSibfx04YDJIqIQ,american,AWOL Bar & Grill,42,3.5,0.05767286196351051,0.0
3W6S2wraTAj5y4Cd8eQvvw,chinese,8 Dragon & Phoenix Restaurant,138,4.0,0.29194924235343933,1.0
HZWHBfeuP4Fb6y8b8uqnbA,japanese,Sushi Yasaka,1630,4.0,0.994355320930481,1.0
STLqs0a6SI_eOsKHxWI92Q,mexican,Margheritas Mexican Cuisine,9,4.0,0.28169766068458557,1.0
PntYFpmgQjAuccjszMFbBw,italian,Bettola,176,3.0,0.01815764233469963,0.0
d7YbQzGlmawMGAzUHzZvuw,mexican,Tacombi - Nolita,1040,3.5,0.7824881672859192,1.0
Gn7oaWjBoEGHe1_bfsBikg,american,Virginia's,154,4.0,0.35533982515335083,1.0
bTuXY73qdFhl6Nr0x_uIwg,american,Caledonia UWS,53,4.5,0.6673179268836975,1.0
L37A2JWXfwR_PgKColA8xA,chinese,Big Wong,1362,3.5,0.9085962176322937,1.0
nTCFXqiQPTvDfnAxHfA64A,italian,Trattoria Tra di Noi,128,4.0,0.3264307677745819,1.0
2QOX2rxvcu956xLZRMdBlQ,british,AOA Bar & Grill,326,3.0,0.032088618725538254,0.0
4Wb-7-BdrF3yhzqsSTPbOw,mexican,El Sabor De Mi Tierra Restaurant,1,4.0,0.2982160747051239,1.0
1_JEFOI19hAu3VoODcTUvw,japanese,Shinsen,135,4.0,0.2755603492259979,1.0
sbbrNeGvSAUdrhcIm2MTsg,american,191 Knickerbocker,79,5.0,0.9190890192985535,1.0
_KIjhnsaui-wF9OePRZ5NA,italian,Gottino,286,4.0,0.5353147983551025,1.0
lLO8Nj-kPJ_b6vEs022GxQ,chinese,Xiang Hot Pot,150,4.0,0.3696761429309845,1.0
EG7KhvgAMOUAZm3fHQ4Hig,japanese,Masaki Teriyaki & Sushi Cafe,64,3.5,0.049755096435546875,0.0
74FFOreAgPphSwSZlfZzgw,british,Jones Wood Foundry,583,4.0,0.7446378469467163,1.0
IIsJN_ilLI36zGAF3SMCCQ,italian,La Piccola Cucina,104,4.0,0.3782249093055725,1.0
wp5BpfUi9Aa4T0Gk0bnhag,italian,Altesi Downtown,39,4.0,0.2630329430103302,1.0
4jucppz-BA0MiY06DjuBYQ,mexican,Frijolito's,113,4.5,0.7708103656768799,1.0
92m23CB9r9XrPFK7_7-SmQ,american,Flip'n Toss,119,4.5,0.6872090697288513,1.0
CfFjKWynWAFLO9mUTxe4Zg,italian,Gaetana's,262,3.5,0.10262992233037949,1.0
eRtceh_W_yniAfCqJni5Bg,japanese,Go! Go! Curry!,1391,4.0,0.984946608543396,1.0
N5UY113nNpeKdLPv0cbMjQ,american,The Wild Son,388,4.5,0.8892671465873718,1.0
qVlDLz8Ri-ThAFJgYHuQ9A,japanese,Omusubi Gonbei,29,4.5,0.6036603450775146,1.0
VEN17aiuU6izPtC2rfJAGw,thailand,Spice,187,2.5,0.0019506457028910518,0.0
yB4ziqFM_7V8JxJas7CHfA,italian,Ulivo,245,4.0,0.4391135275363922,1.0
q23Br0CDFO6a1qx_7ItFKA,japanese,Shokudo,93,3.5,0.05598838999867439,0.0
GVOjDvKHLoo21n3Uip1ETg,italian,Leo's Grandevous,272,3.5,0.1627047061920166,1.0
M-odQWSEfsR2mVEw7nKG-g,chinese,Nyonya,1940,4.0,0.9989234805107117,1.0
54hPnm8Z4rJST1CZWaOznw,mexican,Pampano,544,4.0,0.7801414132118225,1.0
ZtjF2N3eYOjtnI3cES2fpw,american,Duke Eatery,39,4.0,0.26318827271461487,1.0
_8Oq6MmhqLgzQDVYXWLxuA,mexican,Réunion,659,4.0,0.8625935316085815,1.0
1-QgkACd4atRtc4AOGWz_Q,mexican,Tacos Y Jugos Genesis,100,4.5,0.7502552270889282,1.0
1m6pfntylp2UL67hRPCbiw,mexican,The Lost Lady,59,4.5,0.6804420351982117,1.0
Xb-NlVV5gYKX2Amd_WeWoQ,japanese,Tanoshi Bento,62,4.0,0.29174524545669556,1.0
SUVMcqAwPHhcRMtfv_djRQ,mexican,Varrio 408,333,4.5,0.8892013430595398,1.0
raqwXUBlnc0e8c7CYmxEJQ,italian,Scarpetta,1772,4.0,0.9977776408195496,1.0
hh0ae47ojPqq3USCRLmAjg,japanese,Tomoe Sushi,875,4.0,0.9168168306350708,1.0
Ur9wsKwGEDG2nT8t3jv8Ag,american,The Gem Saloon,146,4.0,0.3428005278110504,1.0
nw85LVh6H3JIiw3ugvhAmw,italian,Lasagna Chelsea Restaurant,476,3.5,0.23453332483768463,1.0
hFZ5qw8gvWiBUbmbahSalg,american,Wolfgang's Steakhouse,517,4.0,0.661046028137207,1.0
WJIU2Cu6i6-9n-ZUE5rEQA,mexican,Sabor A Mexico Taqueria,89,3.5,0.07875232398509979,1.0
Q02uPdw8j8yDIVSPyJATjA,british,Old Town Bar & Restaurant,369,3.5,0.17328765988349915,1.0
qH8PVeddtVs9cKN2pwgdkQ,chinese,Hwa Yuan,175,4.0,0.4332422614097595,1.0
I7vcH8iTPfQpKN2FvkuD_A,mexican,Queen Of Tacos,81,3.5,0.08986208587884903,1.0
CfOBb6NU2awo8xclJpKU3g,mexican,Chela Modern Mexican,254,4.5,0.8405848145484924,1.0
_byoUiZdZvS1QE_Szbvu0w,japanese,Wasabi Point,54,4.0,0.2761707305908203,1.0
L3ekOOsyK_HfFrf5MzQA_w,mexican,Taqueria Diana,45,3.0,0.01411622017621994,0.0
TiBeYTtuJfTv616H1ZGpjQ,japanese,Sushi Para 88,363,3.5,0.15180911123752594,1.0
Bu_tZ7DxR12e7KULo180lg,chinese,Aki King,14,3.5,0.04872247576713562,0.0
nrwOQSXoRXfAYhkdjiUk8g,mexican,Toro Loco,121,4.0,0.379805326461792,1.0
OWv-LobTHp8MWWZBT2mtIg,thailand,Lamoon's Thai Restaurant,71,4.5,0.6424355506896973,1.0
91rrB0aH3caC70oCkxAynA,chinese,Deluxe Green Bo,586,3.5,0.37170174717903137,1.0
8-dc942sz-prIeepAkHLJA,thailand,Zenith Thai Restaurant,56,4.0,0.2293696254491806,1.0
ng647hYAjWC4XANaACiPXA,mexican,Taqueria Los Gueros,126,3.5,0.0651388093829155,0.0
6mdT2r5kIOrx-DUlR5bmOg,mexican,Cantina Cumbancha,17,5.0,0.9310864210128784,1.0
bS5PXrKty7EExK8tie0GJQ,japanese,Tender Steak & Sushi,278,4.0,0.45950645208358765,1.0
Pu09oBx1ekEZiFt90PsSIw,italian,Tableside Italian Cook Shoppe,198,4.5,0.8508242964744568,1.0
XO3yD87rTPz9o6Dy9qRaJg,british,The Spaniard,197,4.0,0.4303409159183502,1.0
ru1SNTniUClsnDWy4MNsfw,american,Fanelli's Cafe,348,3.5,0.1947895884513855,1.0
A0nCLU0qBly0AUm-pvgNXw,mexican,Tacos Mexico,91,3.0,0.016193365678191185,0.0
7OMGEtFWT6sdd9TVuoGqJQ,japanese,Okonomi,416,4.5,0.9190883040428162,1.0
nnSyjwIkhbJIBMiBtch_BQ,japanese,Kimoto Rooftop,374,3.5,0.20490393042564392,1.0
q0HBfS9eJ9AeuaWQ3Ronqw,italian,Joe G Pizza & Restaurant,123,4.0,0.3688245117664337,1.0
KF4dTBX9ITMTSjwEXxXZ6g,american,Friedman's,64,4.0,0.302690327167511,1.0
cSRzfprFfAnT1nAcQMgrDA,american,Fred's Restaurant,709,4.0,0.834159791469574,1.0
47_jHPl3p4-OYGCVLy2ZIA,mexican,Salvatoria Kitchen & Bar,138,4.5,0.8216296434402466,1.0
0gPXct_l_82phIEoKdtWZw,japanese,RYUJIN,206,4.0,0.43524104356765747,1.0
4FtqGBB96denVJu8KnuGKg,british,The Milton,368,4.0,0.5819992423057556,1.0
HGigOaTSwYT1nK-Q6ur_Zg,japanese,Maguro Sushi,90,4.0,0.20961737632751465,1.0
DF7PV0DE9z0LM4ae6XYeYg,italian,Harry's Italian,547,3.5,0.378787100315094,1.0
LU4mHDTgFxOuvuK1SFbJag,chinese,Asian 83,28,2.5,0.0013637408846989274,0.0
-u02f3nAME2AcjDwioLWsw,american,Sarabeth's,1695,3.5,0.9872568845748901,1.0
lxQ-tzFmL1tmUqZUN-CSRQ,japanese,Bozu,792,4.0,0.8609862327575684,1.0
J0SZjwe0Rc-H6mzl0oByxQ,italian,Mimi's Italian Restaurant & Piano Bar,258,3.5,0.11375945806503296,1.0
q45SMZfNrF4XZZWzIC4tGw,american,Westville Hudson,478,4.0,0.7347806096076965,1.0
6q-7JBqybIo_MFmFFtlDXQ,american,East Harlem Bottling,138,4.0,0.30822622776031494,1.0
J3NT61-AH5d5Gu5tFJhYSw,american,The Cabin NYC,49,4.0,0.2786371409893036,1.0
dDl8JcDS10GsR4-jiKS80Q,british,Rambling House,143,3.5,0.07147357612848282,1.0
RElijPqDOAPTHT3J4n_FEA,japanese,Mu Ramen,1107,4.0,0.9701293706893921,1.0
v5CsUc6pr7foHWsoQ0Y36Q,chinese,Ho Wan Restaurant,91,3.5,0.07192966341972351,1.0
3idAtiEXe_XfTcPoZC_DcQ,american,Westville - East,1004,4.0,0.9345316290855408,1.0
0VGn3bLaUG7lhM5WwkMTCA,thailand,Bangkok City Thai Restaurant,157,3.0,0.017276018857955933,0.0
P3NfoMjBy_o2BTNNZ-5okg,mexican,Apothèke,1388,4.0,0.989134669303894,1.0
TybGiZNOipp1R1-u2k3ogA,italian,Pomodoro,172,4.0,0.32361218333244324,1.0
I66F8wR77s4v4pX4OUHXEw,japanese,Jungo Sushi,25,4.0,0.1809653341770172,1.0
syu8oCU9h3X9hfAE_lpADw,italian,Terra Wine Bar,333,3.5,0.1599670797586441,1.0
qQyknbv7ndx0HslLZd7xyg,american,a.cafe,234,4.0,0.48749828338623047,1.0
4--r7DCu5l9UEIjs4OwKSQ,chinese,Gem Bing Shop,23,4.0,0.20707736909389496,1.0
V9cBgn2RFLurwg6lwuLH7w,chinese,The Wei,210,4.0,0.3266216218471527,1.0
6zH2Ih2Hw2wwf9ssIbZYRw,american,VinoTapa,362,4.0,0.5856863260269165,1.0
nU4XBdvxDABXqZ6CnB8Dig,american,Clinton Street Baking Company,4575,4.0,1.0,1.0
UtyDjJSV2TYifsPhlHn_7Q,italian,Sal's Little Italy,279,3.5,0.18123772740364075,1.0
1PBlkYAEFhc0cpqNNvlkWg,british,The Ear Inn,373,4.0,0.6358857750892639,1.0
1hScmfYV42XshcprL79MAQ,british,Peter Dillon's,194,4.0,0.3750394582748413,1.0
ZybTcEwBUeQqiiyyBpoiPQ,chinese,White Bear,864,4.0,0.921507716178894,1.0
g2uaHoIX1e1Y2E63t6DLrg,mexican,Selena Rosa,277,3.5,0.1281929910182953,1.0
IhSVn0TaX8xXb3wcQ-fgcA,chinese,Vanessa's Dumpling House,2441,4.0,0.9998608827590942,1.0
PXm4BNjTgWHYClemDAkDjw,chinese,Asian Kitchen,25,4.0,0.20361101627349854,1.0
Xcnq-GIw48tMPlUIavpGmA,british,The East Pole,230,3.5,0.09890305995941162,1.0
bRCNOrmz5S7q064UmIiZqw,chinese,Wok To Walk,223,3.0,0.02379896491765976,0.0
-2aMphgYYnoxncuZ7xI3Gw,american,Bierhaus NYC,649,3.5,0.40955010056495667,1.0
EbX_9tqAJs4gW51gZpOB7g,chinese,Rasa,612,4.0,0.8240737915039062,1.0
yxsIwFMq5beQBRJD3yyKPw,american,Fairway Cafe,123,3.5,0.08000186085700989,1.0
